Country,change_median,change_low,change_high,DALYs_prevented_median,DALYs_prevented_low,DALYs_prevented_high
Afghanistan,0.09912227832825271,0,0.2731474887753596,-7021.0380789918345,0,-22167.984991126876
Albania,0.13878862990862284,0.02491159649986623,0.30697027487645817,-452.38412616208427,-66.87090415375566,-1290.920958681455
Algeria,0.26971701769544487,0.1275366389389397,0.4368160614416456,-28544.588152698154,-10410.40432354562,-60275.33262381172
Andorra,0.164989722163639,0.05928355997655214,0.34231161915189634,-3.4561895681419497,-0.9064898382281632,-10.210623228854264
Angola,0.25291815032858667,0.012371574280964174,0.4384998032994993,-26777.744933756516,-778.8873541186183,-63384.766466351415
Antigua & Barbuda,0.21642769380640464,0.07401144575446893,0.4100160654083533,-47.54084054871453,-11.886037836013005,-109.41840819968863
Argentina,0.1590568854388933,0.03316906577879066,0.33205869563779217,-6177.975492968497,-824.9419907506928,-22658.534817133623
Armenia,0.19589610854280665,0.03186255533524218,0.36700983910230134,-857.9823080266235,-103.56131205199112,-1971.8113063283934
Australia,0.1943997589064423,0.07950301890286995,0.37549105111569314,-1696.7458990550927,-562.1646938038917,-4587.079084460484
Austria,0.1644734229138508,0.0595292683093052,0.35224653896130453,-331.4792035733832,-92.04564194746935,-1005.5147574965031
Azerbaijan,0.1859926915492304,0.032239715367538675,0.34291610607790146,-5946.678078759964,-738.7896305980273,-12774.347286746739
Bahamas,0.27085058151930264,0.10509376366683769,0.454113806481709,-286.55518438527304,-74.3128205321354,-647.0918495894035
Bahrain,0.23675998687647398,0.08292262062894125,0.4048087751713006,-743.1467432065435,-206.21800421226143,-1806.1137140121668
Bangladesh,0.13209256175516315,0.0010485483385693792,0.2657792620235799,-66735.35904340257,-410.7811495314071,-175817.89322191142
Barbados,0.22761866633978506,0.07770181694657462,0.3976469630866906,-157.332378015899,-39.06934753582174,-363.24692753695734
Belarus,0.09120915977551794,0.01474172168935344,0.2311990342610996,-1109.774851963838,-166.31963655264005,-3429.1355710448056
Belgium,0.1577274855312655,0.05173101829807177,0.3176122103115483,-476.5350088485251,-147.26680813179524,-1283.7308238651235
Belize,0.20876090420020338,0.09927357745414751,0.35508786825616023,-325.5332768074709,-91.67781352336874,-676.9977989052709
Benin,0.25560377200406137,0.01269591401303751,0.444240370812562,-17551.358198898142,-576.0597693806317,-40050.75721784998
Bhutan,0.29230093963791226,0.12792640826691126,0.4647171467885555,-979.8898573976242,-311.6132912506389,-2074.114373997106
Bolivia,0.2628092680273846,0.09758054634360469,0.44599738691169055,-6245.14501641893,-1863.1304305002152,-12806.98578030417
Bosnia & Herzegovina,0.18145496976997505,0.044320061182424916,0.36374130045873465,-758.4545336992708,-147.2758823335298,-2041.8025611458947
Botswana,0.21358890294235375,0.08054111263976697,0.37337234076180736,-1390.8423437206047,-349.4086444151427,-3071.8107862433617
Brazil,0.2583324186223758,0.14011653289306278,0.41632765404973987,-151619.68113843747,-66487.68818673743,-295375.396393227
Brunei,0.21374409183363827,0.07017208134164041,0.43265694712683045,-59.87046796864098,-16.03250111905311,-159.8320086955968
Bulgaria,0.22327981336682118,0.06694088260216899,0.3713115298324732,-2136.9545714258975,-426.0014003864785,-4602.044572103272
Burkina Faso,0.08048403145326868,0,0.25157553234897884,-7719.076390164766,0,-30590.94552225401
Burundi,0,0,0,0,0,0
Cambodia,0.011552622200381332,0,0.19445465490434705,-638.0304584222868,0,-12683.365378122166
Cameroon,0.16194632215637406,0.003648368675783644,0.3202349742895542,-15631.69297108255,-285.8232271284876,-39375.9913960438
Canada,0.13332888266623172,0.03512062239974107,0.32613892109276443,-2165.453449780981,-307.14246579540116,-8373.144646576555
Cape Verde,0.2766262386040731,0.13499681323857274,0.45506884023279714,-485.6481081335862,-156.31169330652068,-971.0783520365998
Central African Republic,0,0,0.13787194812489656,0,0,-2912.5316433881435
Chad,0.023008287326707462,0,0.1489355723495254,-1867.6904157524477,0,-16885.45289836749
Chile,0.05944245082604134,0,0.20021739095718,-345.6765906513692,0,-1592.1258707907343
China,0.29528351873331693,0.13639108212215056,0.494842799363965,-387671.27908020536,-159312.5464179592,-721725.7013084637
Colombia,0.0030477411718079807,0,0.26077821380013994,-103.15788032696764,0,-10513.708162792722
Comoros,0.1801686790537641,0,0.4327082385287298,-342.0571990551524,0,-1002.979976947304
Congo - Brazzaville,0.19549668274561194,0.06015790377081405,0.34371559021484993,-4293.940517856683,-1135.7644292182104,-9412.287577877149
Congo - Kinshasa,0.00850773080869727,0,0.4291620914241189,-2651.244243529567,0,-150634.84249796378
Costa Rica,0.18163852653335877,0,0.3578036813041847,-604.0502494340782,0,-2019.3428032166719
Croatia,0.1714212078268934,0.06413147764787205,0.35239317733012815,-698.2303258336965,-196.8514095708498,-1982.889783811921
Cuba,0.27220814657544096,0.12618760925840364,0.4354129751708939,-5636.057596534281,-1892.679618471078,-11339.785932600398
Cyprus,0.1555218690043526,0.059117258415116065,0.3221721440442467,-61.36059259972399,-15.76112651764157,-184.35655915713318
Czechia,0.17346172426225032,0.05931354260164489,0.3612172374261986,-1825.9187600755354,-503.8506528603734,-5544.173036860547
Côte d’Ivoire,0.2700244630473154,0.11865400329942266,0.43841141743669276,-31311.12879978872,-10661.676793895806,-65589.46521887936
Denmark,0.16099582093325246,0.0601248530657161,0.3371132426471508,-221.8741714954242,-61.14826283501547,-609.172555666623
Djibouti,0.11561422267309812,0.0022508437464297355,0.25276475131492016,-350.21223255499365,-5.267344964349344,-878.6870603537704
Dominica,0.25674466929842343,0.1174896714744125,0.42951017038086786,-48.45174795510224,-14.571809590858402,-102.93375859651404
Dominican Republic,0.1691844180170779,0.09078522804807863,0.2642422438394226,-5205.209084525537,-2263.536578862465,-9386.903446300632
Ecuador,0.004066839267922675,0,0.3938569384939039,-46.06804222631581,0,-5853.592181650927
Egypt,0.11253817877918623,0.013264716276112228,0.29603429051879365,-16087.535577191884,-1416.778350796817,-58715.56155016319
El Salvador,0.2087345549929239,0,0.4201276105855858,-747.2461790335976,0,-2106.532487498782
Equatorial Guinea,0.24028884735275513,0.10528814015426863,0.4176975229355574,-1290.025955012278,-380.770745423121,-2778.709059380739
Estonia,0.23755266906440364,0.0832509263415783,0.4135313546781878,-342.6777584839909,-85.74386047572531,-808.1871069789267
