Country,change_median,change_low,change_high,DALYs_prevented_median,DALYs_prevented_low,DALYs_prevented_high
Afghanistan,0.15624052256468887,0,0.3694488590786807,-10834.5732679988,0,-29109.94300923654
Albania,0.2725404621011748,0.11406778647778217,0.49140273476507773,-849.2401673990228,-302.6433522534315,-2186.6946161044116
Algeria,0.3458412533909655,0.18091461157085698,0.5298455850757062,-38847.20911918163,-14015.408699708667,-75109.22054063194
Andorra,0.23318442805678635,0.09074144283717706,0.43515353243404525,-4.93286008742964,-1.235611486402583,-13.321688771263664
Angola,0.28489232670175113,0.11005644720598913,0.5025283663626909,-30003.581016040232,-8074.531618879801,-73590.20233873122
Antigua & Barbuda,0.29837479732566913,0.11523238057084376,0.5188573284529182,-66.26193404394044,-19.011051337072942,-153.3277000883944
Argentina,0.26842253958941603,0,0.47961178753892764,-10291.557395492557,0,-30203.537046647987
Armenia,0.2747582786148529,0.10658502598760329,0.49282107634217204,-1180.8235229587076,-351.92016886570116,-2696.248383988114
Australia,0.22803696847116145,0.0943166924549983,0.4574286120829851,-2113.415467281084,-615.6783414348384,-4887.403029824903
Austria,0.22740616325534876,0.08682758004789116,0.44823372844592463,-468.66196598597867,-152.63639676450182,-1298.7558295329397
Azerbaijan,0.3064877466353181,0.1310361519677681,0.5097649118307965,-9405.083187676584,-2529.0959540917406,-20314.431934709744
Bahamas,0.32687512549640585,0.12709948474507662,0.5060913941256616,-349.3112239151547,-101.5163196948519,-709.671110410792
Bahrain,0.32399233841420993,0.12801161264319721,0.5147884479692081,-1055.6839103106338,-302.9138140394168,-2190.264838842054
Bangladesh,0.1304652525951795,0.013319719723337524,0.34961443402130604,-64417.77889585568,-4527.137315464624,-233516.88386036185
Barbados,0.30698224184604733,0.12409508856276143,0.5092084418900429,-200.91583242489773,-59.54552742944465,-453.0001401242349
Belarus,0.2293618525634667,0.09613265876828837,0.46466089932092797,-2748.2188464239894,-975.4699277788545,-7031.905800363307
