Country,change_median,change_low,change_high,DALYs_prevented_median,DALYs_prevented_low,DALYs_prevented_high
Afghanistan,0.3019444623323434,0.18836774266242357,0.440564732756779,-20374.081377292994,-10243.863645123494,-40079.40303936496
Albania,0.37605682435786786,0.22701409544983905,0.5117877681746501,-1250.0199072069418,-596.6634621589379,-2093.544627254291
Algeria,0.36969704305152773,0.23497041021241563,0.5173266671725829,-40301.54965646572,-17831.727153414333,-73873.46464104939
Andorra,0.38136207408222766,0.24664079753358856,0.5242717722791824,-8.52012023555866,-3.072796870416324,-18.15796329388274
Angola,0.38513333885871925,0.24581954916642182,0.5344270225873771,-40616.778241014064,-19457.55050886243,-77379.03026006893
Antigua & Barbuda,0.38118272663398545,0.24392604832899864,0.5289806379094204,-84.14995665385388,-36.84153302662538,-163.5890972787826
Argentina,0.3740139451649686,0.23684975599174476,0.5268442310557088,-14103.506054516081,-3487.4104464605693,-32301.639703186487
Armenia,0.35660959198763625,0.21927044456256892,0.5056277831151395,-1540.82090597011,-723.5582005121394,-2676.421793240828
Australia,0.38791722238173765,0.24697184780934375,0.5289239566419458,-3481.3840669435217,-1422.0090530537007,-7168.502575792057
Austria,0.38222673351593683,0.24493599289128848,0.5241590062445405,-808.4856903057264,-296.557959842465,-1727.868025981069
Azerbaijan,0.3585348878894513,0.21993963208494197,0.5054422557030678,-10871.590432806399,-4889.087344898226,-20913.694308464124
Bahamas,0.38407939947804687,0.23183610876531388,0.5280847538329629,-394.7082542772436,-191.55071851305922,-777.3165626579311
Bahrain,0.3853084572245328,0.23997057789712206,0.5261650163468978,-1240.2402724284345,-530.3526451541454,-2199.848094989492
Bangladesh,0.23634259197924135,0.14750155532277576,0.3435987922186908,-116924.92734613366,-56075.658222334685,-221594.6204512899
Barbados,0.38799656598195975,0.24339075241321062,0.5210304462288423,-266.98479538405036,-121.6514670558616,-522.0642940537917
Belarus,0.3843047427483208,0.24422536911026843,0.5344379855801317,-4781.710106417451,-2246.9459961626926,-8767.020810243248
Belgium,0.38466265781844833,0.23684267379750132,0.525839753133776,-1187.804750293336,-508.6936340061622,-2398.6596704663984
Belize,0.32819230359524193,0.20594634775929835,0.45870522197844765,-511.97902368144366,-221.85445969784894,-901.9062245658517
Benin,0.3738070395306293,0.24144272370425346,0.5251001546749315,-24924.84083975085,-13257.59176096775,-46287.11903430749
Bhutan,0.35828846066071895,0.22939270683523424,0.49551265406027595,-1218.3507684032093,-564.6067517838526,-2362.5262107797216
Bolivia,0.38146205245534526,0.24057175198932865,0.5209601973423661,-8935.177249206106,-4428.057261106573,-16703.75638489828
Bosnia & Herzegovina,0.37363617797826565,0.23195024132795275,0.5264974455995889,-1581.3385781537768,-679.0270961414142,-3271.2390866069386
Botswana,0.3826224817422705,0.23981594547209403,0.5214158591435321,-2384.3172588831285,-1073.462472253137,-4444.6889493122
Brazil,0.3743314344161638,0.23120542501292615,0.5133873909628424,-219725.9965830591,-94069.36835806048,-411710.34474538703
Brunei,0.37362550487723833,0.24311031348613113,0.5167509237432029,-111.13847213600266,-36.05490771841144,-241.16647158621686
Bulgaria,0.37779116400888824,0.23504525194719564,0.5280350198742467,-3680.0856491650807,-1566.9788367703889,-7214.490485739263
Burkina Faso,0.2681408726925947,0.17423742270625137,0.37180583267004,-25652.33381329981,-12563.58455479216,-47040.46390517201
Burundi,0.32624057815616186,0.21117382985159183,0.4360306632112073,-9488.974339166134,-4848.714904886891,-16787.760834843957
Cambodia,0.19306017117855062,0.10316100018760767,0.3091281264893659,-10997.749149163279,-4399.933265551042,-20599.72921981759
Cameroon,0.2971486794150727,0.19488810920476793,0.40025556450932503,-29524.836829954816,-13758.006624638616,-48216.33039764852
Canada,0.38547558095627477,0.24371290348588012,0.5221104763715873,-6459.587369685488,-1712.5762905292802,-15544.1853409125
Cape Verde,0.3700100517133381,0.22463260982733346,0.5118713722576187,-648.9216227674517,-283.6704446781338,-1293.064017155807
Central African Republic,0.2456312721745431,0.15912786472710982,0.3327906222792616,-4253.666558681638,-2135.7823820114068,-7798.770256777394
Chad,0.16833424204973613,0.103304350788176,0.25292898771445715,-13947.050946878298,-6334.285431652982,-25404.78642726541
Chile,0.363809484188689,0.22776205121027046,0.5025871613163787,-2217.418798232957,-843.6474763706868,-4682.350337165297
China,0.37742903277677764,0.23333316022035916,0.5237770593918271,-492542.1944701327,-258009.3294268303,-814747.1766003463
