Country,change_median,change_low,change_high,DALYs_prevented_median,DALYs_prevented_low,DALYs_prevented_high
Afghanistan,0,0,0.2569054919360967,0,0,-20893.591879782354
Albania,0.0895305499002714,0.013831696595813061,0.24124995674801566,-289.28931697253415,-44.4961969246995,-868.7883819613829
Algeria,0.21831071472855218,0.08310049369377019,0.3921191953691501,-24046.642408327927,-6394.474506545964,-53348.68526303886
Andorra,0.16003908600259364,0.05806064384878809,0.32627197455518936,-3.364002097648868,-0.8637939917035563,-9.652489713133548
Angola,0,0,0.4009673259188778,0,0,-50187.74479438336
Antigua & Barbuda,0.15368229568940656,0.05687528419515416,0.3216660702966183,-33.51935516526568,-10.196803898264744,-82.86769062739627
Argentina,0.1398247430328176,0,0.3076693532694496,-5001.032402346116,0,-18664.00826787149
Armenia,0.17702570956904218,0.02787329553244096,0.3364672221870736,-794.2847331596549,-119.70876193113091,-1838.6004738743536
Australia,0.19647983266576657,0.07473238241312574,0.3793779120265233,-1665.9064779159821,-529.2114391705675,-4342.957567480075
Austria,0.16209848433284435,0.05442628668107455,0.351582222569602,-349.14675093185383,-80.75173666762632,-981.9108371112306
Azerbaijan,0.09208815212523766,0.014635215971070136,0.2660053540099325,-2675.492509794254,-410.1487144627445,-9743.213388686403
Bahamas,0.21418133925508104,0.08026020793147348,0.3995808082061067,-218.71863435996215,-71.25242950877075,-522.8166697818181
Bahrain,0.15891468039356427,0,0.33599290628828815,-487.3139327558372,0,-1457.4722130354864
Bangladesh,0,0,0.10113407935089254,0,0,-61271.65606844306
Barbados,0.17326645097421517,0.06064769917563201,0.35423950095509565,-113.96424635950623,-34.02281141108951,-314.25288486705057
Belarus,0.08416105700084454,0.019158610535963055,0.22782823081358697,-1033.9142869534826,-206.22176079516606,-3211.2865928166307
Belgium,0.1529830709056248,0.05327565642508855,0.3421692641094055,-464.30508693142315,-134.18902079078782,-1400.1141155336943
Belize,0.1721970289286232,0.05987985539361352,0.3092057816797513,-261.7228854362951,-76.62891186717695,-545.9873415957512
