Country,change_median,change_low,change_high,DALYs_prevented_median,DALYs_prevented_low,DALYs_prevented_high
Afghanistan,0.12829344215426136,0,0.3019627033754379,-8983.14536926708,0,-22391.616161531194
Albania,0.20007947636434903,0.07090384629922677,0.3405194792689805,-641.2809835944693,-181.46952163913343,-1289.7874866816649
Algeria,0.2591155671595108,0.1316144049249273,0.46081933925323054,-28860.50123003783,-11775.809032972971,-58382.953298206725
Andorra,0.16187806720333237,0.05270776483799168,0.35980293780611355,-3.3639912434667565,-0.8199317333764234,-9.678886797937423
Angola,0.296898819745108,0.12847652507791196,0.5133989263334462,-31646.241234817542,-9246.118641172936,-66676.59328130944
Antigua & Barbuda,0.2539724995316014,0.07816336093576672,0.44554180506062574,-55.40775256497768,-13.693182521674247,-125.15291712312215
Argentina,0.20413539569136394,0.06983478080203585,0.3567238159381849,-8491.748198828955,-936.0703706297749,-20746.233145743652
Armenia,0.23593219637882878,0.10903574333100258,0.39537198174853416,-980.1551568496582,-349.51431404858823,-2045.6941813772414
Australia,0.19570813058156544,0.07088551740953968,0.41615981577644867,-1635.8208543042506,-408.14355639433774,-5242.315968235732
Austria,0.16901811850792087,0.058241437618014286,0.369337019117571,-340.83233837475404,-78.55064837412715,-1134.3785072342612
Azerbaijan,0.21495077749821612,0.09571987981487863,0.35942835198252465,-6675.373041966946,-2495.2140488056234,-13313.680460785654
Bahamas,0.29451606930429763,0.12328104204827593,0.5065756093751829,-302.21797388157825,-88.67401956609555,-650.2483656224446
Bahrain,0.2587910132081167,0.09527404327973389,0.4288422060803748,-796.8206693578675,-222.84299327576318,-1768.3224719974423
Bangladesh,0.18393315211108824,0.061816218723411344,0.30265700158382347,-91876.80518591302,-23589.761875938744,-186428.26661101673
Barbados,0.2587246667811743,0.08955402795878005,0.45714484592368265,-177.63085686536402,-47.582594831662156,-373.25448331600455
Belarus,0.09500366294811331,0.014569209784141925,0.3067200325694718,-1166.9992045139961,-168.6368701741186,-4707.257089820005
Belgium,0.1529216637202417,0.04466418458550148,0.36041245093025753,-466.2954509186004,-128.95983315111374,-1546.67247443769
Belize,0.21635386129900705,0.09908282511760402,0.35907117826903717,-335.0929223510914,-113.61413126693013,-688.8777952739557
Benin,0.29305687289351123,0.14439018312587568,0.5042479437549687,-19512.840648795198,-8206.825119286581,-39924.95197228253
Bhutan,0.2949301978948954,0.15048369051834612,0.493953549590322,-964.190515666972,-421.28390815600113,-2166.5079667727355
Bolivia,0.2964158687679117,0.13510952718069957,0.4939733000042041,-6942.704765894989,-2382.610447881868,-13533.994306884486
Bosnia & Herzegovina,0.22802028476733976,0.07931656631849232,0.3906655406957521,-954.1154776744158,-208.575998489227,-2061.7326123504863
Botswana,0.22269189630382952,0.10378882076259766,0.40626864804002905,-1407.0836557017687,-560.1732314728316,-3145.3528757209947
Brazil,0.25070445355697474,0.122467800671179,0.44381679536442364,-145204.29162435606,-65172.093387164445,-294119.1346894172
Brunei,0.20985823358055594,0.07387363751977871,0.461828844896032,-58.8983600061743,-15.218345620194413,-198.71111878990456
Bulgaria,0.22845545864936292,0.1107719345170887,0.39444338832747383,-2207.0934896484914,-828.834098695002,-5017.233835117552
Burkina Faso,0.1638454226654072,0.04362471501107012,0.2881932659348753,-16098.601675177975,-2902.6471523032737,-31808.28981793453
Burundi,0,0,0.2317138642662486,0,0,-7526.87151612601
Cambodia,0.111534991286369,0.005666826588466549,0.2205039320001007,-6164.991504955669,-239.42836549903373,-13114.979259607562
Cameroon,0.21208578756929455,0.08982053732216978,0.3479744701831928,-19871.90550436259,-7256.890318066276,-40300.41930557429
Canada,0.13596071377465474,0.03795201837642843,0.3731984419186758,-2032.01078785781,-436.3059353142166,-10392.575904458636
Cape Verde,0.292860557091873,0.14960838615791425,0.5031151838546114,-503.8870881157019,-209.4938619113079,-1009.2525156145854
Central African Republic,0.08457573695769256,0,0.23013143670994504,-1406.4200142408617,0,-5183.442005476153
Chad,0.09555485510012551,0.009687932470948865,0.18254925200599317,-8136.891357865385,-535.6851618341934,-16973.22409777501
Chile,0.0631060763144713,0,0.18377694398066696,-362.1828988422794,0,-1646.6720292331977
China,0.31364695958366995,0.16338521545812965,0.5327303064378408,-408192.726662933,-206030.04826515313,-753164.7939090634
Colombia,0.1846452268897522,0,0.3573148443618613,-6746.924811125258,0,-15664.64759372511
Comoros,0.2762209070961042,0.07097343102811542,0.4732077576816036,-534.7611852718873,-92.41043715726673,-1198.1029285003324
Congo - Brazzaville,0.21088018895734872,0.10505760725257635,0.38444755345825404,-4832.335889429149,-2174.201055971223,-9741.491200677978
Congo - Kinshasa,0.24923960489330255,0,0.4568928818715682,-71533.04249283065,0,-159196.86261760473
Costa Rica,0.23199997847489162,0.08836314236912966,0.39028817181399394,-829.9876486320125,-149.5231575410637,-2069.6439688379746
Croatia,0.18100801135667116,0.06210191645102048,0.40164455407709865,-748.1193225866145,-219.1848762637546,-2177.443399381942
Cuba,0.2763778489438026,0.13998253019714343,0.4612810174895771,-5647.073049239508,-2533.4078138992277,-11758.08946734431
Cyprus,0.15599274575890293,0.05257797084755532,0.33391441537260264,-58.916719317932746,-16.162866898294073,-181.73259587607419
Czechia,0.21206444468903862,0.06489717212333573,0.4022574990641425,-2345.872076442797,-531.1711052104372,-6137.399252963551
Côte d’Ivoire,0.27644632909649125,0.148522524131058,0.44674247402453093,-30601.22973218631,-14755.464055654438,-58965.165819415524
Denmark,0.16044911057948272,0.059746859189216496,0.3497694366995131,-213.07193503340602,-53.057249655856815,-645.918532983676
Djibouti,0.12783717120267252,0.05108004877287554,0.24612493401222854,-362.61707623599284,-116.4994021230391,-941.6537796023366
Dominica,0.26680391510010537,0.1431961905607139,0.44212600369754856,-47.28010672637725,-20.897500784680528,-95.10404310675338
Dominican Republic,0.1720322989055874,0.08577574179733673,0.28693969196148095,-5366.308229804708,-2245.53386378833,-11550.626212303303
Ecuador,0.24776217128826714,0,0.4397503438119973,-3061.35810195796,0,-6654.641498243851
Egypt,0.17547455368813897,0.031195975919135338,0.3166192341678971,-25941.256380022474,-4121.431540108403,-57093.15492342157
El Salvador,0.26012959407306224,0.09083593945492886,0.4690745333560482,-927.5810053198077,-217.54748617856166,-2202.5740080348073
Equatorial Guinea,0.24971163298503496,0.12994717994876875,0.42099081965529855,-1342.1198846630543,-529.9577611123129,-2736.063727238495
